WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,affinia,allegro,amalfi,ambassador,conrad,fairmont,hardrock,hilton,homewood,hyatt,intercontinental,james,knickerbocker,monaco,omni,palmer,sheraton,sofitel,swissotel,talbott,negative,positive,MTurk,TripAdvisor,Web,Column1
0,0.8652516983063702,-1.2342349900576508,0.22221553189840534,0.9245865153909436,-0.4349621753488025,-0.6090156134086748,-0.02906753707155187,0.3047374885175595,0.10809137484786302,-0.5953264884106085,0.5630888422671873,-0.7929179324406374,-0.5993667628853683,-0.39263302132630945,-0.7445428337661598,1.2071513594845873,0.3221523828540449,1.0250275666469808,-1.0301616257567268,-0.16746296200397012,-0.05652315393815109,-0.2868702628222086,-0.622282686989656,-0.6269180385311696,-0.5255328507268121,-0.3297159555050222,0.20847836020181734,-0.02144611938554847,0.32968025891324493,0.7379569859919993,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,-1.065294853983924,-0.4772468681275947,-0.6240018489260314,0.4349585469534693,-0.5016844250417043,0.7107823675880451,1.2710308443297595,0.5576381537664583,0.2890259907545686,0.10367168097659195,0.11295784935128135,0.480153955706896,0.6007510793897969,0.33049843054001343,0.21599708286011776,0.18939465449803097,-0.30693024886293857,0.7568686115324866,-0.47389261690104556,-0.11964882082731518,-0.3683565553102409,-0.8242447875255496,-1.0204208364978125,-0.43134371556628376,-0.24308307149761138,0.46045618436707086,0.3870581274302744,-0.6387844698721384,0.5919336934201161,-0.8622881843849881,-0.8628361432452208,-0.25122954530993086,-1.076670714457009,-0.4386191785865644,-0.34281825713889463,-0.27858636961565075,-0.14376753974065176,0.017028125431692055,-0.15740309679097425,-0.14343002502243227,0.3123472868918472,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,0.9563356405738512,-0.11192235297968145,-0.03955256535350212,0.2897783283289801,-0.18279328402239722,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,-0.006360299670612544,0,-0.8685037413076448,0.6613174765241332,1.153376909905673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.5140184054843294,1.492645313766437,-1.4848887969597018,0.891149463052768,-0.4826878305003699,0.7298061361265739,-1.1609403780798786,-0.8514135474140004,-0.5109497260834283,0.21235731446354023,-1.0920641753444993,1.5622685380800172,-0.5993667628853683,1.6989929643493262,-0.1745976581579878,-1.3505271034694852,-0.3516491454245515,-1.124281443411897,0.7048216037978634,-0.5114895904265786,1.8992864865643158,-0.7576774469547036,0.5436707926596009,0.17551838947644846,-0.9568482103689233,-0.9976293058849706,-0.2731672338492576,0.3235399303353055,0.20231125215773219,0.42713601130632667,-0.3921123232038683,1.0776208374366925,-0.41254424661204736,-0.47423388944865624,1.0910841686001238,-0.4772468681275947,-0.6240018489260314,-0.4399275179071669,1.3267256726362497,-0.6741272646386485,0.039722426177696876,-0.2251809563914107,0.20816895789059006,-1.301620696557848,0.04081632297185818,-0.5424271433776291,0.501169674901747,0.8228783832770679,-0.6185582696308932,0.9226276458250013,0.3554938456344775,0.6965278012454637,-0.47389261690104556,-0.11964882082731518,0.40682317897833237,1.8128566256989718,1.8229911963893035,0.6217312768254722,0.523651044102659,0.7616801178766884,0.34003065679802463,0.6506893067645977,0.26463198639465885,-0.8622881843849881,-0.33455703021430794,-1.4726133568145225,0.622942807377957,-0.9854754502947846,-0.741801408055867,-0.6307379592646873,0.7913346866529193,-0.49417871055599916,-0.15740309679097425,-0.14343002502243227,0.2695416629923221,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,0.892048670827272,-0.11192235297968145,1.6567174230792379,0.7389713562357395,0.22693616215926232,1.2620286301519108,-0.21176563625739972,-0.21881660134298678,0.27427751162880376,0.4796805109791805,0,1.185576535753293,1.6661555627403462,1.0653358712895984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.864723039776746,1.2949725521130413,-0.5848964192761252,0.9245865153909436,2.565969171302782,0.12884455357955563,-1.1871521701874432,-1.3061015178475879,-1.0637559767093139,-0.973455609606371,-0.8074825300239128,-0.21104833384141686,-0.5993667628853683,-0.39263302132630945,0.6518228464738617,-0.47289233676955833,0.1690156718816365,-0.34775689784223807,-2.34513760290783,0.7606088728105082,1.2354346503624345,-1.1856839779842443,-3.155712469931251,0.4740993859443994,0.5723607919985622,-0.9976293058849706,-1.091964743736085,-0.317148447717709,2.505280590520921,1.8178195475288208,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,1.4209412336985967,-0.4772468681275947,3.430216410217356,-0.4399275179071669,-0.5016844250417043,-1.7222454559045528,0.29894525105181535,0.806716961543962,-1.2391719303746278,-1.301620696557848,-1.2505169992198184,-0.7076927755529059,-1.3535339836881797,-0.8400652306839272,-0.6185582696308932,-0.6354924607448109,-0.18272573114467308,-0.510288404494996,-0.47389261690104556,-0.11964882082731518,-0.7893593420359316,1.373785933547884,1.3199014974014374,0.3312278306484361,1.5295499297066835,-0.2271201856005346,-0.6005187558469707,-1.66117347762866,-1.5197917432537478,-0.8622881843849881,-0.3084984192576263,-0.9191738172265045,0.21258566877275809,-0.7651592544986672,0.2556564692365641,-0.3712578405759236,0.09425848152316631,-0.9589121978175366,-0.15740309679097425,-0.14343002502243227,-0.58657081499818,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,2.684525662084041,-1.2107867866349045,1.4919261027977841,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,7.101986556082612,0,1.158004988410193,4.806274582166013,-0.4313617851836688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2,-1.8869446069195335,1.3030802239777313,-1.5049812973881893,-0.5291983688775579,0.22018090900453152,-0.26792930980090796,1.0289357079972836,1.8767142751875279,1.67989532247999,1.1894429636333907,-0.2677587199331455,1.431644750639376,-0.325711021741959,2.349330455693852,0.148371274686643,1.3425578663468616,-0.17937034558059178,-0.19869191811234826,0.7951035365574909,1.3206522214054521,0.7196728391594336,0.15540315257498344,1.8737214287039377,-0.7538149620300489,-0.5320679319335108,1.6528204972100626,-0.23188332578773685,0.18976982942313766,-0.33126161398022624,-0.4796921931889866,0.587600414065808,0.3616244623087118,0.894892014365233,-0.47423388944865624,1.7015659010211783,0.36784118896248097,-0.6240018489260314,-0.4399275179071669,2.8632047463152026,1.4163023689110776,0.09527017436500802,2.7637647369386347,1.0329106931031722,0.32673396312491576,-0.12510918770081533,0.3097237725261418,-0.3826152899296945,-0.8400652306839272,1.0373055249941285,-0.2295956262602379,-0.6854583028614621,0.1132333018042415,-0.47389261690104556,3.060301085688335,-0.7893593420359316,1.1756686700162953,1.268955705098869,0.41293192488572755,0.40406865910078205,-0.3711838059746995,-0.6005187558469707,1.5065093188753937,-0.11302382940394551,-0.16168731094969085,-1.0334015967798655,-0.26395229334643705,-1.2818492837596083,0.04528960860847927,-0.3485180164377085,-0.8624166366653693,-0.330787985019366,-0.23082973444112795,-0.15740309679097425,-0.14343002502243227,0.7546720671869398,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,0.2706079632770067,8.656249347383122,0.5477664283635283,-1.048035689567238,0.803739751444123,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,0.9675129338685384,-0.015039599860787428,0,2.3642601846708113,-0.4691253704691068,-0.04146575702676724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.011996831492192474,-0.8643707211827426,1.1794525806140883,0.9173175909696012,-0.2787691221254911,0.34927447767981395,-0.10293713301104321,0.39412059381647013,0.6175902233509835,0.5057855125114521,0.9948678903398013,-0.7929179324406374,1.4574650979667076,-0.39263302132630945,-0.7445428337661598,0.3846822066915132,-1.0981906114150417,0.8170299205122503,1.0659493348363753,-1.2475465628656477,-0.8939977780697558,0.47640805084713916,1.266274060294078,0.33600567507797235,2.4479290983210764,0.23217940275112478,-0.293809187880018,-1.352106596880271,0.7496537406476382,0.7571830256632782,0.03651199935161505,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,-0.6935902507759429,-0.4772468681275947,-0.6240018489260314,-0.4399275179071669,-0.5016844250417043,-0.21249072056308377,0.011948552084041301,-0.9368346928985642,-0.3012303491524755,-0.4391132055843293,0.4303805654207439,-0.2635413890818495,0.8185854017074058,0.2375965526650974,0.9180833317811269,0.8833473070039136,-0.3660752573002079,-0.510288404494996,-0.47389261690104556,-0.11964882082731518,-0.7893593420359316,-0.6154184827219836,-0.6510638423041892,1.1119558422492208,-0.7565839012115538,1.0956457832895254,-0.6005187558469707,-1.081053872103892,1.6776941638411047,1.7706150980412094,0.8167597811445422,1.841662506695333,0.5280094394916794,0.3639612489564347,-0.09202884799108325,0.4210832361344088,-0.9145184657377771,-0.06042745577856425,-0.15740309679097425,-0.14343002502243227,-0.58657081499818,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,-1.1407756785729344,0.10424207767184056,-1.4318714015082334,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,-0.5531562116516298,0,-0.06892886835774965,-0.4691253704691068,-0.4313617851836688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.663304139989756,-0.17328821462106675,0.08270534024400059,0.9245865153909436,-0.5911552285721139,-1.105563021381887,1.3625403348207883,-1.665577050027989,-1.5401374000597312,-1.8930656323544655,-1.2883273790138692,-0.25063129973252024,-0.5993667628853683,-0.39263302132630945,-0.7445428337661598,0.11386919296696435,-1.1479600424810747,0.32476882466005574,-1.3481110411275903,1.108635810865938,-0.47015391341778495,0.7688791803839922,-0.8756256652838158,3.8667259583114926,1.336965293182305,-0.9976293058849706,-0.14931550966469534,-0.3875537639872709,4.078459944230901,3.349494041340693,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,-0.8265177247708501,-0.4772468681275947,3.1544192497314114,-0.4399275179071669,-0.5016844250417043,-1.3825506404527221,0.2063656707396303,-0.9368346928985642,-1.2391719303746278,-1.301620696557848,-1.2505169992198184,-0.05179479785727603,2.0571291200275246,1.7054462230887693,-0.6185582696308932,2.9521118182478667,-0.2418707395819423,-0.510288404494996,-0.47389261690104556,-0.11964882082731518,0.12615465449453864,0.39658591747991395,0.28824920327442133,-1.0032723752273236,0.35482885351177396,0.6045198047412359,-0.6005187558469707,-1.2964448147492267,0.6045222206134033,-0.8622881843849881,0.4021909704700591,1.6317371640929819,0.8066848097384938,-0.8438436101401375,-0.6392057406772169,0.8056698406195408,-0.019087242888175496,-0.9589121978175366,-0.15740309679097425,-0.14343002502243227,1.3682193430801333,-0.14912149403245706,5.929085707934242,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,1.5214794968943954,0.9538028043650593,0.7480483704097228,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,3.014036166510245,0,1.0201472516946941,-0.4691253704691068,-0.4313617851836688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.4122092473166021,1.609241356772932,0.27074081595211075,0.8556771118766165,-0.08497403757064181,-0.8387267974710487,0.13296899595700684,0.29890815556328254,1.2187988645846655,1.1259172712725023,-0.5915930059876059,2.8566315227191,-0.5993667628853683,-0.39263302132630945,-0.7445428337661598,0.5401489367926429,-1.0560780158976297,0.002372473151224201,0.11995169157244731,1.7926887580783333,-0.010564180662636268,-0.679209582932621,1.292184137619617,-0.15292070663829754,-0.4209715514196336,3.518737158588966,-1.091964743736085,-0.35235110585249,-0.3450312363321736,0.10990635673022763,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,1.4800201110296665,1.4582773916593526,-0.6240018489260314,-0.4399275179071669,0.5892157172703523,0.9256320799251004,0.9099704811122373,3.2737832481020943,0.48308286962811736,-1.301620696557848,0.2860975126618972,-0.3668324091913976,-0.027856536441017363,-0.8400652306839272,-0.6185582696308932,1.223776910120007,-0.21229823536330775,-0.510288404494996,0.9815283227078566,-0.11964882082731518,-0.3148958839799945,1.815533886016966,2.593546304965655,-0.3587178540220248,-0.07426088090672617,-0.724794510529468,-0.6005187558469707,0.15672607829796376,0.6957890427647324,0.7423138160635958,0.563280565475001,1.75260327043979,-0.34782743842687935,0.5882116625346259,-1.015389854398934,-0.08860985414709169,0.037585619317495274,-0.4089775712247173,-0.15740309679097425,-0.14343002502243227,-0.58657081499818,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,-0.6577830850556394,-0.09105923880935936,-0.584566818627714,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,-0.5531562116516298,0,0.5996811547124213,-0.4691253704691068,-0.4313617851836688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.663304139989756,0.6309156184336655,-1.7642882840501806,0.9245865153909436,-0.23972085881966332,0.4838527471304972,0.3831724660746363,-0.07028293154091265,-0.49311726638581893,-0.23534756503224274,0.05607556612131501,-0.25063129973252024,0.6100150608774405,-0.39263302132630945,-0.7445428337661598,-0.5731934529638356,-0.09897357232007777,0.32476882466005574,-0.2725784508607178,0.5605933911694567,-0.47015391341778495,-1.1856839779842443,-0.8756256652838158,0.28748626315193,-1.3489530827708427,-0.9976293058849706,-1.091964743736085,-0.3875537639872709,1.2488025509057283,1.1545211788697054,0.19724612030992147,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,-0.1520338752411367,1.3901251289907983,-0.6240018489260314,1.4626024961548516,-0.5016844250417043,1.004023191183215,-1.0619745795373066,0.6881080054594366,2.0840521203348947,0.735681480396843,2.702838646372577,-1.4668817733580837,2.9097948959564506,2.9782019499751176,1.1962684492781308,-0.6354924607448109,-0.2418707395819423,-0.510288404494996,2.3344548299499346,-0.11964882082731518,-0.7893593420359316,0.02980125391467616,-0.14797414331632325,0.2404455037181124,-0.6088644844445291,0.6045198047412359,-0.6005187558469707,-1.2964448147492267,0.1733651642433294,-0.8622881843849881,-0.5714534934568697,-0.9827875574090352,0.38714057101526816,-1.3828314462842106,-0.6392057406772169,2.075268992775278,1.5337491815472093,-0.9589121978175366,-0.15740309679097425,-0.14343002502243227,3.3230095011584466,-0.14912149403245706,-0.20458390491299897,2.913435220327869,2.5420808943228046,-0.11192235297968145,-0.8606399743329034,0.06192679243424702,-0.3419115155492553,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,-0.5506726408364805,-0.5531562116516298,0,-0.8685037413076448,-0.4691253704691068,-0.4313617851836688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
-1,-0.2803513353902365,1.7076916579870254,-0.10608834302744884,0.859456952575715,-0.42339231955448314,0.09403982872162053,1.4769190640174201,-0.24904914213873394,1.5219506794440223,1.4737960627726039,0.3471993182308803,2.175804509392121,-0.5993667628853683,-0.39263302132630945,-0.7445428337661598,0.5602091600314983,1.0150960000041926,-1.8245401853988217,-1.5365255094955097,-0.1794638909024333,0.5613697089882158,-1.1856839779842443,-1.5464087782672153,-0.40298229118020645,-1.3489530827708427,1.6528204972100626,-1.091964743736085,0.40802630985878,0.529339783016481,0.12272371651108012,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,3.084996278523729,2.9303662653001297,2.8234626571482773,-0.4399275179071669,3.3395132591556784,-1.8499939335103692,1.2525149282673225,2.0283892092145757,-1.2391719303746278,-1.301620696557848,-1.2505169992198184,-1.4668817733580837,-1.3535339836881797,-0.8400652306839272,-0.6185582696308932,-0.6354924607448109,3.3837182776226653,-0.510288404494996,-0.47389261690104556,-0.11964882082731518,2.5519326161044704,3.1836139085121236,3.755747191868004,-1.0032723752273236,0.1860066629208886,0.4473594916057831,-0.6005187558469707,0.7885395100576119,-1.9824201176070384,-0.8622881843849881,-0.5880362458838491,-1.8542957979097077,-0.32639087148481666,0.04528960860847927,1.429806884792226,0.583258310314886,1.2617194429599885,2.9138668626952757,-0.15740309679097425,-0.14343002502243227,-0.58657081499818,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,0.6675485915558177,-0.5402522667161187,0.5571064925774929,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,1.1824159147628563,-0.5531562116516298,0,-0.8685037413076448,4.016758942996131,-0.4313617851836688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.28108402307113717,0.1988925319294671,-0.04164070014362084,0.9245865153909436,-0.9830840936046822,1.6927368571961212,-0.043364878221131276,-0.023648267906699487,0.17177873091075307,-0.5862513895019101,0.042991352543357,-0.14771558841565138,-0.5993667628853683,-0.39263302132630945,-0.7445428337661598,1.3124675314885785,0.5863132092814497,-0.1952252906767695,0.33191796848635613,-0.22746760649628567,-0.36291630910825023,-0.022932902020658546,0.022590348668204054,-0.1454561817265986,-1.3489530827708427,-0.9976293058849706,-1.091964743736085,-1.352106596880271,0.7462113350596515,1.1256821193627873,-0.851352668799029,-0.4037509731729227,-0.41254424661204736,-0.47423388944865624,0.3624446815169294,1.7445168948672813,-0.6240018489260314,-0.4399275179071669,2.002776465054989,-0.215394095054125,1.1969671800800112,-0.9368346928985642,-0.5842299641764006,-0.6993525347573737,-0.07461011923521917,-0.20673132802159816,-0.33904842546617286,-0.08756001989710821,-0.6185582696308932,0.4250766874245573,0.8700554190387204,1.1189134732546246,1.186517187441505,-0.11964882082731518,-0.24807004481718642,0.005705911052726258,0.5334258287305331,-1.0032723752273236,-1.0027829291565946,0.4080694133219199,-0.6005187558469707,0.018875875004949767,-0.4466198000260464,0.0530129567159648,-0.6756879372835968,-0.3021205374559556,-0.15183596924230655,-0.9618701436023435,-0.9583922614107949,0.15233597034961774,0.2699443543607464,-0.331521990014461,-0.15740309679097425,-0.14343002502243227,-0.58657081499818,-0.14912149403245706,-0.20458390491299897,-0.36095608024250636,-0.3936907241043115,-0.11192235297968145,1.055874636743723,1.5364517318673054,-1.1096569826663456,-0.1981289316623189,-0.21176563625739972,-0.21881660134298678,0.579301097414287,-0.5531562116516298,0,1.9369012008527637,0.9932729157205605,-0.4313617851836688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
