WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,affinia,allegro,amalfi,ambassador,conrad,fairmont,hardrock,hilton,homewood,hyatt,intercontinental,james,knickerbocker,monaco,omni,palmer,sheraton,sofitel,swissotel,talbott,negative,positive,MTurk,TripAdvisor,Web,Column1
-1,-0.11784969276770277,-0.6872996033160956,-0.5625966568003721,0.5483832040530411,-0.2651663068727144,2.3552434299501286,0.21025021969543864,0.2676209777505319,-0.2906225062861894,-2.289721478741861,-1.2772380138423733,-0.8015422112104938,-0.5821638245465147,-0.3824814802346753,-0.7509138671726118,3.226785215359138,1.543188048506382,-2.0064964806315806,1.9288713080890516,0.5662206192488963,-1.49491696408628,-1.2032931333321484,0.5591283380227071,1.5631682299759817,0.9270490009008773,-0.9878959093158756,-1.0681724512745743,1.063230590652692,-0.862160617171292,-0.3747630248152766,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-1.8353469336661967,-0.4964831673427141,-0.6231466715988087,-0.4531047239471567,-0.5109393468888552,0.4005947269021125,-1.0665940308194322,-0.9391474900208001,-1.2589243988801968,-1.320609059058815,3.7239161878811666,0.30550135260719763,0.785053225924867,2.311891339877276,-0.6064590660125528,-0.6384775615328497,-1.0428568341383355,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,-0.7955964820368082,0.6140433729643047,-1.0317267831981218,-1.0152964280439836,3.3371915042702427,1.1297126647179847,-0.6043227560140103,-2.100513558121772,4.5608193507469945,-0.86225343960393,-0.07048947901035327,-1.873055171989518,1.871508371107807,-1.957612830506725,-1.4014973371481396,3.019671178241235,-1.6327923107601268,1.7499568647310508,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,-0.03956653988263196,0.09012108603694319,-0.04963850734607273,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,-0.5489260711148417,2.2949388562337876,0,-0.884405772978757,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,1.0679919749685027,0.45593022743188183,-1.8279531751643305,0.9332760399371408,0.35439732474654995,0.7395865809291124,-0.3967592591112622,-2.0820275787493774,-0.7062129691417398,-1.4887496724365434,-1.0294260163502442,-0.8015422112104938,0.4416306349633066,-0.3824814802346753,0.004082319016607083,1.0858288100555,0.3074207869850379,-0.6093216738397438,-0.6958930028017112,-1.4542787308851093,-0.9360947238429068,-0.6497278747687796,-0.9530096397698614,0.5375516423596235,0.9002024848482956,0.2514009474948995,-0.5503893669538413,1.035140244077763,0.6804726938707814,0.9400500907373088,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-0.6114921017429509,-0.4964831673427141,-0.07304859165967997,-0.4531047239471567,0.061254372924971094,-0.18159479655366134,-0.707474444637203,2.218871292161304,-0.6569998751480538,0.40237826133116134,0.3614390576173193,-1.2765369368716621,-0.1870620947619753,-0.14759640840730825,-0.6064590660125528,0.3518931183031642,1.13743564975305,0.27037261159428183,0.28151631758832685,-0.1123471871197873,1.1804407352638884,-0.23208253458379086,-0.6657369006305941,0.7747056990268126,1.3980614755990537,1.3609874852282169,-0.6043227560140103,-1.9899774363836398,1.4841782978345517,-0.43260628186859057,-0.8398185667369472,-1.38723482651991,0.07428036203015835,-1.199445077693228,0.5762576724004908,1.7503546814263806,-0.30659243539403574,1.7182668574187445,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,-0.2946710719177804,-0.31884406552440153,0.5333815639546172,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,-0.5489260711148417,0.3843798205936343,0,-0.6191652927947258,-0.47141508648339164,0.04314931335187757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.46064874243874365,-0.8345395882607104,0.331634671009159,0.1898729692577217,0.13698164667832166,-0.8421278973141506,-1.4554411453764975,-0.8709493402865387,0.6680401564971665,0.2280502746631555,0.60417675659129,-0.8015422112104938,-0.5821638245465147,-0.3824814802346753,1.7922311810437044,0.940764006892403,-0.0772992095263241,-0.41755258271145296,-0.7556372587400443,-0.9219315967180658,-0.9665759369470907,-0.27097269785700095,-0.557254778394462,-0.3728688792563469,-0.5293744949516784,0.40359529833131064,1.9908355074097555,-0.9101162562360672,-1.1672592053551687,-0.6581004758665603,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-0.08165250987374087,-0.4964831673427141,0.30333430514077653,-0.4531047239471567,-0.5109393468888552,0.19204922596273064,-0.46176104356515146,0.5862351670331973,1.2834147079358282,-0.3490567374292249,-0.8223271891062379,0.8414361477401012,0.2304489724560916,-0.2573133339813417,1.092418520040701,0.1955188004343199,0.06167128435017634,0.8054264567425069,-0.48161992983385565,-0.1123471871197873,0.0391651147106809,-0.6174201294225734,-0.8262587789496852,-0.4091581416284758,0.2544719715109168,0.08897597242193972,-0.6043227560140103,-0.4221098148874941,-0.572196618066762,-0.13863717394441097,-0.2066750628625757,-0.23660769251294297,-0.4575524161662889,0.35700512384982436,-0.6591142250595042,0.6236063418624699,-0.1371660195983677,-0.983306265955366,-0.15495000632601952,-0.13838794591648182,0.36245077700787,-0.14324427060118178,-0.20053862975194495,1.222775301007712,-0.3976104309513761,-0.10879216595571839,1.2893500921144219,1.2164513395173673,-0.40262344847370146,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,0.39957631228358753,-0.5584934697222854,0,1.356178283312665,0.6633499547930378,1.9519447908927472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,1.1491847378044957,0.9315693411011349,0.4671126361236502,0.9332760399371408,3.074224826854972,1.4704789650100483,-1.407645123423213,-2.5503895512293426,-0.578731232069485,-0.6998680066037594,-1.2772380138423733,-0.8015422112104938,2.9651941711234806,-0.3824814802346753,0.5603952983139263,0.03035731117917407,-1.2586616230561622,0.5858106976562145,-2.5161013337229234,-0.6234945669577535,-0.5754003687767295,-1.2032931333321484,-2.5891901860532265,1.1432599893939224,-0.5025279788990967,-0.9878959093158756,2.5154315270504974,-1.3595618014349304,2.0139934894160403,2.296249575544576,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-0.19856547145990452,-0.4964831673427141,-0.6231466715988087,-0.4531047239471567,-0.5109393468888552,-0.3090392693499503,0.18087400539252171,0.6339033750661348,-0.21347654187173778,-0.31869572737830015,0.622884363642154,-0.11706262047836116,-0.5422580773206291,-0.8424702703761869,-0.6064590660125528,1.0816399350244377,1.2294796596270927,2.204798051745557,2.1692744033168836,-0.1123471871197873,0.06525141460903995,0.6652420743764504,-1.0317267831981218,-1.0152964280439836,0.3041932542973574,4.1498897325574875,-0.6043227560140103,-2.100513558121772,-0.7432971503605539,0.630205108318828,1.1551807756596562,-1.873055171989518,1.4283143892774346,0.6819341607698948,0.8894505478128838,-0.5261368617741736,-0.8616100043798447,0.06246397535074129,-0.15495000632601952,-0.13838794591648182,1.379790848944826,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,2.4507003641620173,-0.10879216595571839,2.4383092635285406,-1.7803916563501898,4.3210289659420935,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,0.4292170117647885,2.7084797730390155,0,-0.884405772978757,4.191760005011935,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0,0.9280412916590952,0.05776555610259647,-0.9559816829826765,0.35901475623801526,-0.569264052667491,-0.3940886030478188,-1.3598491014699288,-2.185890275575479,-2.363475551081052,-1.8454088163762699,-1.0359473847053005,-0.8015422112104938,-0.5821638245465147,-0.3824814802346753,-0.015786001672582903,-1.5753599927985544,-0.38818405519207067,-0.5921994335604325,-0.34141041756760215,0.7477025968058427,-0.6312825928010666,-0.6642953815730788,-1.4934808310511898,-0.09416871957798864,-0.891802461661531,-0.9878959093158756,-0.06667095923315676,1.2247500834585334,-0.029138629208572485,-0.3015409869031472,-0.2871941084324647,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-0.9199433195447445,-0.4964831673427141,1.5048643218499258,-0.4531047239471567,-0.5109393468888552,-0.8912287928057241,-0.3672558893066702,-0.05728564141145785,-1.2589243988801968,-0.20484193968733264,0.3178648399465135,-1.091021046248734,-0.4487854503315097,0.5015620679057231,-0.6064590660125528,-0.6384775615328497,1.4941061880149653,2.5134829624079944,-0.48161992983385565,-0.1123471871197873,1.1217465604925807,-0.3883733073156047,-0.08785813868186627,-1.0152964280439836,0.0058655575787130215,-0.7136836987606308,0.565780503381882,0.037487743918426145,-1.063318516317461,-0.86225343960393,-0.1493337643984821,-0.9333763458838285,1.3213365315942414,-1.6607640807278954,-0.9723071004718973,1.3088532912299093,3.0936204609190256,-0.3970411306776998,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,0.2867299545809303,0.4890297174779266,0.04158232013634816,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,1.0887225752215086,-0.5584934697222854,0,0.14165608457525866,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.2656322529245372,1.6523514663535679,-1.2610949471923663,0.9332760399371408,0.26771525702000154,-0.4778131176329413,1.0442908027802411,-0.34379716205595073,0.5660547668393626,0.19480238836368965,-1.2772380138423733,1.9037314016453226,0.6481856574959901,-0.3824814802346753,-0.7509138671726118,0.7956992037293065,1.5082135033689854,0.7912775810079551,-1.3809604708945962,-1.1114794399442098,-1.8556113191524573,-0.20541891723765462,-0.8909883555244628,1.2844680702976234,1.370016515768475,0.5014345238690034,-1.0681724512745743,2.4888156793303366,0.7730306925333059,1.1437983701449737,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,1.2317526756048645,-0.4964831673427141,-0.6231466715988087,-0.4531047239471567,-0.5109393468888552,-0.21345591475273337,0.2281265825217624,2.3261247602354134,-0.17387624425778098,-1.320609059058815,0.7027704293719649,-1.4723592658625309,2.903766104344907,1.6627328635642442,-0.6064590660125528,4.717342825475068,0.5333968349546451,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,0.9913150610007857,1.1502824035441488,1.607252896367736,1.579733110672409,-0.5907898358585757,0.646756421887794,-0.6043227560140103,-0.9049781361646,-0.6926006963475785,0.686737629073478,0.06569610484187001,-0.12154497911224618,0.37076185332358025,-0.30889882835673904,-1.4014973371481396,0.7845703903716001,0.7683889613784787,-0.983306265955366,9.87163047682187,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,-0.5992144667504382,-1.3043830373197725,-0.331233235661372,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,1.481461843347421,-0.5584934697222854,0,1.028117689400837,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.454325302081211,-1.2357878194841239,-0.43556207761369614,0.5287428232425043,0.4694997425473769,-1.0118397512029127,1.264152503765343,2.2429718909714724,2.4757311881817397,0.016472816393826337,0.9335058585216195,-0.8015422112104938,0.18119169350905387,-0.3824814802346753,-0.7509138671726118,4.837504753928697,-1.1809404116397255,1.143995730761777,0.4870432647772821,0.5178254252337106,0.19679036319593202,-0.5841740941494333,0.7245184293437701,-0.7035930687413319,0.8867792268220047,-0.06385877923766602,0.662313120007875,1.6180149355075388,-0.8827290613185197,-0.39386442600974525,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,-0.9920811043532285,-0.4964831673427141,-0.6231466715988087,-0.4531047239471567,-0.5109393468888552,3.0508604680067544,2.1371306985430856,2.087783720070726,0.7527707199088076,2.535239217408621,2.4021649185333906,0.7126056681408456,-0.3116922640808012,-0.06530871422678318,-0.6064590660125528,0.4691738567047974,-1.0428568341383355,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,-0.7955964820368082,-1.7168448755360224,-1.0317267831981218,-0.21026901639838738,-0.36349254312056106,-0.6388594921249674,-0.6043227560140103,-1.853261706865423,2.3016586187937795,-0.86225343960393,-1.9627523283254542,-1.3297034698195613,-1.585404687169099,-0.9386995542388505,-0.9085085517767801,-0.5675276171050927,-1.1361976437728238,-0.983306265955366,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,-1.0916255402136321,-0.51997446793162,-0.7476761437332936,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,-0.5489260711148417,-0.5584934697222854,0,0.2952163625765399,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.14282180896890445,1.0321704826470628,-1.2964036519814122,0.35901475623801526,-0.7156288555500236,1.436536594232296,-0.1291015361728759,-0.45745822650715534,-0.3033706799934151,0.37615449545168594,-0.31859686564913753,0.9401010928324479,0.7379921890319392,-0.3824814802346753,-0.7509138671726118,-1.2101968675948966,-0.38818405519207067,-0.34221472548248116,1.7098090363151643,-1.0308207832522338,-1.007217554419336,-0.13258138321615884,1.1143665017434168,-1.186673345517153,0.5847559212304608,-0.9878959093158756,-1.0681724512745743,1.7373989084509869,-0.5330655108156497,-0.5371249349682594,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,0.35863672844010985,1.4787002047649707,1.5048643218499258,-0.4531047239471567,1.7025468850225254,0.8118927981992264,-1.0665940308194322,-0.9391474900208001,2.233821850670791,0.91092517968415,0.848017821607984,-0.7148360458189075,-0.4487854503315097,-0.8424702703761869,-0.6064590660125528,-0.6384775615328497,1.4941061880149653,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,2.080418081757275,0.600570030487424,1.7998791503506453,-1.0152964280439836,-0.5197594318779462,-1.217046543400548,-0.6043227560140103,0.8926882647345055,-0.5975448450732497,-0.86225343960393,0.027468572532473992,0.9459813063275507,0.1965407708109509,-0.7782407705746184,-0.5489167318588475,1.6445783066918092,0.08484100799595584,1.3459092714991454,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,0.14236847521220306,0.2409688878423569,0.9141293656203741,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,0.5403696348192919,-0.5584934697222854,0,-0.884405772978757,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,1.0338055485112427,0.9797499644468858,0.9844619193370608,0.9332760399371408,0.40271191987282284,0.8255739202327517,-0.05740750324294767,-0.745530234685209,-1.0682611024269435,-0.4006370299085653,-0.9381268593794599,0.8453177837688864,0.3518241034273575,-0.3824814802346753,-0.7509138671726118,-1.4252929550436266,1.0418862348703652,-0.0888055693486676,-1.0742732904111536,-0.5347700445965797,0.9842217017206852,-0.4457827795085911,-1.4550867027088,0.04332335919666813,-0.6904535912671684,-0.9878959093158756,-1.0681724512745743,0.10113622046137521,0.4542198082512772,0.8477266516307108,-0.8597326968340191,-0.4037765539187368,-0.43431590484342036,-0.47365875363748794,0.4979372784151136,-0.4964831673427141,-0.6231466715988087,-0.4531047239471567,-0.5109393468888552,-0.18159479655366134,-0.08374042653122608,-0.9391474900208001,-1.2589243988801968,0.25816346358926906,-0.5318324046341993,0.6765331338530538,1.2337218354726402,2.9701928933214763,-0.6064590660125528,-0.6384775615328497,0.1537152942242191,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,0.5608911126778616,0.6356007209273135,1.3086822026942262,-1.0152964280439836,-0.08647396759610541,-0.5096176806633671,-0.6043227560140103,-0.5850051521857949,-1.0062850055528636,-0.86225343960393,1.0381089579621305,-0.5434415949148008,2.015164351425239,-0.28483001080710435,0.40806149856790924,0.6603981243788425,2.626237244930976,-0.983306265955366,-0.15495000632601952,-0.13838794591648182,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,0.529969159544677,-1.1770004491285342,0.23592234390324476,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,0.9923903019076058,3.75060288338819,0,0.5674368553969931,-0.47141508648339164,-0.4278521681192461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.251209854262881,-1.1155289836131297,0.6712890594690021,-1.0175707405721393,-0.04348757629334476,0.3390666057516338,-0.7600090259562207,-1.0120458340880343,-0.44615022551434014,0.06181084316582554,1.2595742762744209,-0.8015422112104938,-0.5821638245465147,-0.3824814802346753,-0.7509138671726118,-0.970089607187012,1.0224559320162558,0.29473261290791475,-1.2375742566425971,-0.962260925064054,-1.0732601828117347,-0.6351603679644804,-0.39481808156127624,0.035891354938578736,-0.8649559456089493,0.28401402267413045,-0.536763496313822,-0.2640382850127012,0.22111077458269734,-0.3588451904865529,1.5464767760427838,1.522220825243591,-0.43431590484342036,1.3772253936488839,-0.9647184963224242,-0.4964831673427141,-0.058572326398123944,0.09203621453356393,-0.5109393468888552,0.4498346368461332,1.5039461650112607,-0.009617433378520394,0.28548720806411754,0.44791977640754843,0.40501327528812514,-0.6684570731631754,-0.1496730439663275,0.22726975397063937,-0.6064590660125528,-0.13026102845910575,-0.8184995600703564,-0.5116291620838932,-0.48161992983385565,-0.1123471871197873,-0.5412550580278076,-1.2291098778729481,-0.9065197181092307,-1.0152964280439836,-0.4558320682953795,-0.951760719874105,1.2457053703281438,-0.17776680894004263,-0.2680178939889098,0.9015612079411477,-0.3786989582548582,-0.13432972504565693,0.16903217883527263,-0.866493101589946,-0.27052306482560917,-0.12602622690862167,0.4120092591875906,-0.05637355207040737,-0.15495000632601952,2.8730881918998974,-0.5950457612857356,-0.14324427060118178,-0.20053862975194495,-0.3552229765100776,-0.3976104309513761,-0.10879216595571839,0.310460608723735,-0.1344745299844509,1.8223715175105648,-0.21341896056088178,-0.21035124345036568,-0.21810794447939283,-0.5489260711148417,-0.5584934697222854,0,-0.06774429451739764,-0.47141508648339164,-0.4278521681192461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
